ID,Hex,Name,Pokcet,Game,Gen
563,0x0233,Steel Gem,Items,,7
67,0x43,X Speed,,,1
824,0x0338,Fairium Z,,Let's Go,7
102,0x0066,Dome Fossil,Items,,6
499,0x01F3,Sport Ball,Items,,7
616,0x0268,Light Stone,,Let's Go,7
745,0x02E9,Mega Pendant,,Let's Go,7
841,0x0349,Forage Bag,,Let's Go,7
938,0x03AA,Green Petal,,Let's Go,7
808,0x0328,Firium Z,Z-Crystals,,7
385,0x0181,TM58,,Let's Go,7
390,0x0186,TM63,TMs,,7
101,0x65,Pnk Apricorn,Items,,2
782,0x030E,Fightinium Z,Z-Crystals,,7
439,0x01B7,Old Charm,Key items,,5
476,0x01DC,Basement Key,,Let's Go,7
290,0x0122,TM02,TMs and HMs,XD,3
98,0x0062,Gooey Mulch,,Let's Go,7
490,0x01EA,White Apricorn,,Let's Go,7
759,0x02F7,Sharpedonite,Items,,7
229,0x00E5,Everstone,,Let's Go,7
437,0x01B5,unknown,,XD,3
403,0x0193,TM76,TMs and HMs,,6
717,0x02CD,Mega Glove,,Let's Go,7
357,0x0165,Helix Fossil,Key items,"FireRed, LeefGreen, Emerald",3
162,0xA2,Teru-sama,Items,,2
634,0x027A,Grubby Hanky,,Let's Go,7
267,0x010B,unknown,,,3
815,0x032F,Groundium Z,Z-Crystals,,7
364,0x016C,TM37,TMs and HMs,,4
768,0x0300,Lopunnite,,Let's Go,7
542,0x021E,Red Card,,Let's Go,7
140,0x008C,Thanks Mail,,Let's Go,7
515,0x0203,DNA Sample,Key items,Colosseum,3
333,0x014D,TM06,,Let's Go,7
249,0xF9,TM49,,,1
91,0x005B,Star Piece,,Let's Go,7
148,0x94,Teru-sama,Items,,2
625,0x0271,Gram 3,Key items,,6
357,0x0165,TM30,TMs and HMs,,4
200,0x00C8,Leftovers,Items,XD,3
592,0x0250,Dire Hit 2,,Let's Go,7
990,0x03DE,Nidoran♂ Candy,,Let's Go,7
835,0x0343,Pikashunium Z,Z-Crystals,,7
527,0x020F,DNA Sample,Key items,Colosseum,3
578,0x0242,Prop Case,Key items,,6
496,0x01F0,unknown,,Colosseum,3
349,0x015D,unknown,,Colosseum,3
89,0x0059,Big Pearl,Items,,6
535,0x0217,Blue Orb,Items,,7
171,0x00AB,Qualot Berry,Berries,,5
6,0x06,Teru-sama,Items,,2
244,0xF4,HM02,TMs and HMs,,2
102,0x0066,Dome Fossil,Items,,7
399,0x018F,unknown,,Colosseum,3
352,0x0160,Bike Voucher,Key items,"FireRed, LeefGreen, Emerald",3
279,0x0117,Lagging Tail,Items,,4
315,0x013B,TM27,TMs and HMs,XD,3
927,0x039F,Solganium Z,Z-Crystals,"Ultra Sun, Ultra Moon",7
166,0x00A6,Durin Berry,Berries,Colosseum,3
512,0x0200,Data Card 08,Items,,5
215,0xD7,TM24,TMs and HMs,,2
107,0x006B,Big Pearl,Items,Colosseum,3
367,0x016F,TM40,TMs,,7
160,0x00A0,Magost Berry,Berries,Colosseum,3
439,0x01B7,Old Charm,Key items,,4
143,0x008F,Heart Mail,Mail,,4
1,0x0001,Master Ball,,Let's Go,7
210,0x00D2,Custap Berry,Berries,,6
288,0x0120,unknown,,Colosseum,3
451,0x01C3,unknown,,XD,3
239,0xEF,TM39,,,1
626,0x0272,Xtransceiver,Key items,"Black 2, White 2",5
417,0x01A1,TM90,TMs,,7
44,0x002C,Sacred Ash,Medicine,,6
477,0x01DD,Squirt Bottle,Key items,,7
705,0x02C1,Lens Case,,Let's Go,7
319,0x013F,Luck Incense,Items,,7
195,0x00C3,Everstone,Items,,3
379,0x017B,TM52,TMs and HMs,,4
218,0x00DA,Soothe Bell,Items,,4
203,0x00CB,Salac Berry,Berries,,7
170,0x00AA,Salac Berry,Berries,,3
985,0x03D9,Spearow Candy,,Let's Go,7
391,0x0187,unknown,,XD,3
304,0x0130,TM16,TMs and HMs,,3
169,0x00A9,Pomeg Berry,,Let's Go,7
144,0x0090,Bridge Mail S,,Let's Go,7
89,0x0059,Big Pearl,Items,,7
396,0x018C,TM69,TMs and HMs,,6
829,0x033D,Tapunium Z,,Let's Go,7
161,0xA1,Fast Ball,Poké Balls,,2
476,0x01DC,Basement Key,Key items,"HeartGold, SoulSilver",4
563,0x0233,Steel Gem,Items,,5
279,0x0117,Lagging Tail,Items,,5
312,0x0138,TM24,TMs and HMs,XD,3
253,0x00FD,unknown,,,3
36,0x0024,Elixir,Items,,3
651,0x028B,Poké Flute,,Let's Go,7
619,0x026B,TM94,TMs and HMs,"X, Y",6
57,0x39,Max Repel,,,1
22,0x0016,Super Potion,Items,XD,3
335,0x014F,TM08,TMs,,7
383,0x017F,unknown,,Colosseum,3
250,0x00FA,unknown,,Colosseum,3
204,0x00CC,Petaya Berry,,Let's Go,7
112,0x0070,Griseous Orb,Items,,5
249,0xF9,HM07,TMs and HMs,,2
210,0x00D2,Custap Berry,Berries,,7
833,0x0341,Eevium Z,Z-Crystals,,7
707,0x02C3,Travel Trunk,,Let's Go,7
239,0x00EF,Miracle Seed,Items,,7
908,0x038C,Rock Memory,,Let's Go,7
171,0x00AB,Petaya Berry,Berries,Colosseum,3
758,0x02F6,Metagrossite,Items,,7
44,0x002C,Sacred Ash,Medicine,,7
200,0x00C8,Chilan Berry,,Let's Go,7
387,0x0183,unknown,,Colosseum,3
256,0x0100,Pink Scarf,Items,XD,3
319,0x013F,Luck Incense,Items,,6
477,0x01DD,Squirt Bottle,Key items,,6
157,0x009D,Grepa Berry,Berries,Colosseum,3
73,0x0049,Guard Spec.,Items,XD,3
35,0x23,HP Up,,,1
316,0x013C,TM28,TMs and HMs,,3
74,0x004A,Dire Hit,Items,Colosseum,3
658,0x0292,Ampharosite,,Let's Go,7
218,0x00DA,Soothe Bell,Items,,5
181,0x00B5,Macho Brace,Items,Colosseum,3
357,0x0165,TM30,TMs and HMs,,6
148,0x0094,BridgeMail M,Items,,5
415,0x019F,TM88,TMs,,7
178,0xB2,Rainbow Wing,Key items,,2
171,0x00AB,Qualot Berry,Berries,,7
644,0x0284,Pixie Plate,Items,,6
82,0x0052,unknown,,,3
37,0x0025,Max Elixir,Items,,3
720,0x02D0,Wailmer Pail,,Let's Go,7
563,0x0233,Steel Gem,Items,,6
863,0x035F,???,,,7
90,0x005A,Stardust,,Let's Go,7
411,0x019B,TM84,TMs and HMs,,6
299,0x012B,TM11,TMs and HMs,XD,3
198,0xC6,HM03,,,1
629,0x0275,DNA Splicers,Key items,,7
77,0x004D,Max Repel,Items,,4
47,0x2F,Leaf Stone,,,1
803,0x0323,Aloraichium Z,Z-Crystals,,7
21,0x0015,Hyper Potion,Items,XD,3
112,0x0070,Griseous Orb,Items,,6
78,0x004E,Escape Rope,Items,,5
693,0x02B5,TM99,TMs and HMs,,6
555,0x022B,Battle CD 22,,XD,3
234,0x00EA,Leftovers,,Let's Go,7
809,0x0329,Waterium Z,,Let's Go,7
287,0x011F,unknown,,Colosseum,3
61,0x003D,unknown,,,3
148,0x0094,Bridge Mail M,Items,,6
44,0x002C,Sacred Ash,Medicine,,4
586,0x024A,Relic Gold,,Let's Go,7
135,0x0087,Adamant Orb,Items,,5
916,0x0394,Psychic Memory,Items,,7
319,0x013F,Luck Incense,Items,,5
96,0x0060,Damp Mulch,Items,,6
357,0x0165,TM30,TMs and HMs,,5
246,0x00F6,NeverMeltIce,Items,,4
15,0x0F,Max Potion,Items,,2
502,0x01F6,GB Sounds,Key items,"HeartGold, SoulSilver",4
517,0x0205,DNA Sample,Key items,Colosseum,3
295,0x0127,Shed Shell,Items,,7
812,0x032C,Icium Z,,Let's Go,7
69,0x0045,PP Up,Items,,3
429,0x01AD,unknown,,Colosseum,3
527,0x020F,Data Card 23,Items,,6
136,0x0088,Lustrous Orb,Items,,7
762,0x02FA,Pidgeotite,Items,"Omega Ruby, Alpha Sapphire",6
898,0x0382,???,,,7
494,0x01EE,Lure Ball,Poké Balls,,5
44,0x2C,Dire Hit,Items,,2
294,0x0126,Power Weight,,Let's Go,7
717,0x02CD,Mega Glove,Key items,,6
440,0x01B8,Galactic Key,,Let's Go,7
128,0x0080,???,,,7
795,0x031B,Bottle Cap,,Let's Go,7
168,0x00A8,Liechi Berry,Berries,,3
451,0x01C3,Suite Key,Key items,,6
307,0x0133,Mind Plate,,Let's Go,7
448,0x01C0,Sprayduck,,Let's Go,7
285,0x011D,Damp Rock,Items,,4
427,0x01AB,unknown,,Colosseum,3
264,0x0108,Yellow Scarf,Items,,7
77,0x004D,Max Repel,Items,,5
751,0x02EF,Meteorite,Key items,"Omega Ruby, Alpha Sapphire",6
326,0x0146,TM38,TMs and HMs,,3
555,0x022B,Ground Gem,,Let's Go,7
876,0x036C,???,,,7
152,0x0098,Pinap Berry,Berries,XD,3
78,0x004E,Escape Rope,Items,,6
271,0x010F,Power Herb,Items,,6
44,0x002C,Sacred Ash,Medicine,,5
248,0x00F8,unknown,,,3
228,0x00E4,Smoke Ball,Items,,6
135,0x0087,Adamant Orb,Items,,4
944,0x03B0,N-Lunarizer,Key items,"Ultra Sun, Ultra Moon",7
712,0x02C8,Looker Ticket,Key items,,6
4,0x04,Poké Ball,,,1
331,0x014B,TM04,TMs and HMs,,6
623,0x026F,Gram 1,,Let's Go,7
167,0xA7,Normal Box,Items,,2
13,0x000D,Dusk Ball,Items,,7
96,0x0060,Damp Mulch,Items,,7
149,0x95,Teru-sama,Items,,2
154,0x009A,Leppa Berry,Berries,,5
254,0xFE,TM54,,,1
247,0x00F7,Spell Tag,Items,,7
193,0x00C1,Payapa Berry,Berries,,6
8,0x08,Moon Stone,Items,,2
295,0x0127,Shed Shell,Items,,4
539,0x021B,Battle CD 06,,XD,3
503,0x01F7,Tidal Bell,Key items,,6
447,0x01BF,Super Rod,,Let's Go,7
425,0x01A9,HM06,,Let's Go,7
100,0x0064,Claw Fossil,Items,,6
620,0x026C,TM95,,Let's Go,7
982,0x03D6,Weedle Candy,,Let's Go,7
310,0x0136,Spooky Plate,,Let's Go,7
186,0x00BA,Choice Band,Items,Colosseum,3
10,0x0A,Moon Stone,,,1
57,0x0039,X Attack,Items,,7
329,0x0149,TM02,,Let's Go,7
401,0x0191,TM74,TMs and HMs,,4
434,0x01B2,Seal Case,Key items,,7
194,0x00C2,Smoke Ball,Items,,3
77,0x004D,Max Repel,Items,,6
267,0x010B,unknown,,XD,3
549,0x0225,Battle CD 16,,XD,3
690,0x02B2,TM96,,Let's Go,7
681,0x02A9,Mawilite,,Let's Go,7
256,0x0100,Lucky Punch,Items,,5
271,0x010F,Power Herb,Items,,5
178,0x00B2,unknown,,Colosseum,3
296,0x0128,TM08,TMs and HMs,XD,3
135,0x0087,Adamant Orb,Items,,7
168,0xA8,Gorgeous Box,Items,,2
743,0x02E7,Pair of Tickets,,Let's Go,7
64,0x0040,Fluffy Tail,Battle items,,4
486,0x01E6,Ylw Apricorn,Items,"HeartGold, SoulSilver",4
479,0x01DF,Lost Item,,Let's Go,7
161,0x00A1,Mago Berry,Berries,,5
13,0x000D,Dusk Ball,Items,,6
154,0x009A,Leppa Berry,Berries,,6
88,0x0058,Pearl,,Let's Go,7
776,0x0308,Normalium Z,Z-Crystals,,7
193,0x00C1,Payapa Berry,Berries,,7
201,0xC9,TM01,,,1
295,0x0127,Shed Shell,Items,,5
580,0x0244,Balm Mushroom,,Let's Go,7
380,0x017C,TM53,,Let's Go,7
309,0x0135,TM21,TMs and HMs,,3
119,0x0077,unknown,,XD,3
197,0x00C5,Haban Berry,Berries,,7
526,0x020E,Data Card 22,Items,,5
910,0x038E,Ghost Memory,,Let's Go,7
98,0x0062,Gooey Mulch,Items,,7
358,0x0166,unknown,,XD,3
690,0x02B2,TM96,TMs and HMs,,6
456,0x01C8,S.S. Ticket,Key items,,7
451,0x01C3,Suite Key,Key items,,4
745,0x02E9,Mega Pendant,Key items,,7
390,0x0186,TM63,TMs and HMs,,6
407,0x0197,TM80,TMs and HMs,,5
401,0x0191,TM74,TMs and HMs,,5
729,0x02D9,Meteorite,Key items,"Omega Ruby, Alpha Sapphire",6
193,0x00C1,DeepSeaScale,Items,XD,3
85,0x0055,Leaf Stone,,Let's Go,7
77,0x004D,Max Repel,Items,,7
78,0x004E,Escape Rope,Items,,4
504,0x01F8,RageCandyBar,Key items,"HeartGold, SoulSilver",4
345,0x0159,HM07,TMs and HMs,,3
4,0x0004,Poké Ball,Items,,7
271,0x010F,Power Herb,Items,,4
187,0x00BB,Rindo Berry,,Let's Go,7
135,0x0087,Adamant Orb,Items,,6
202,0x00CA,Ganlon Berry,Berries,,6
222,0xDE,TM22,,,1
719,0x02CF,Acro Bike,,Let's Go,7
30,0x001E,Fresh Water,Medicine,,4
170,0x00AA,Kelpsy Berry,Berries,,4
625,0x0271,Gram 3,,Let's Go,7
609,0x0261,X Attack 6,,Let's Go,7
180,0xB4,Brick Piece,Items,,2
193,0x00C1,Payapa Berry,Berries,,4
247,0x00F7,Spell Tag,Items,,5
460,0x01CC,unknown,,Colosseum,3
195,0x00C3,Charti Berry,,Let's Go,7
28,0x001C,Revive,Medicine,,4
474,0x01DA,Clear Bell,Key items,,6
223,0xDF,TM23,,,1
150,0x0096,Chesto Berry,Berries,,7
431,0x01AF,Poké Radar,Key items,,7
706,0x02C2,Makeup Bag,,Let's Go,7
137,0x0089,Grass Mail,Mail,,4
526,0x020E,Data Card 22,Items,,6
381,0x017D,unknown,,XD,3
182,0x00B6,Exp. Share,Items,XD,3
146,0x0092,Aguav Berry,Berries,XD,3
88,0x0058,unknown,,,3
501,0x01F5,Photo Album,Key items,"HeartGold, SoulSilver",4
677,0x02A5,Absolite,,Let's Go,7
116,0x0074,unknown,,Colosseum,3
583,0x0247,Comet Shard,,Let's Go,7
451,0x01C3,Suite Key,Key items,,7
194,0xC2,TM04,TMs and HMs,,2
540,0x021C,Rocky Helmet,Items,,5
390,0x0186,TM63,TMs and HMs,,5
401,0x0191,TM74,TMs and HMs,,6
128,0x0080,unknown,,,5
239,0x00EF,Miracle Seed,Items,,4
436,0x01B4,unknown,,XD,3
888,0x0378,Lone Earring,,Let's Go,7
1037,0x040D,Jynx Candy,,Let's Go,7
228,0x00E4,Smoke Ball,Items,,5
466,0x01D2,unknown,,XD,3
108,0x006C,Dusk Stone,,Let's Go,7
202,0x00CA,Ganlon Berry,Berries,,7
25,0x0019,Max Revive,Items,,3
262,0x0106,Pink Scarf,,Let's Go,7
460,0x01CC,unknown,,XD,3
437,0x01B5,unknown,,Colosseum,3
331,0x014B,TM04,TMs and HMs,,5
16,0x0010,Ice Heal,Items,XD,3
198,0x00C6,Scope Lens,Items,XD,3
592,0x0250,Dire Hit 2,Items,,7
154,0x009A,Leppa Berry,Berries,,4
161,0x00A1,Mago Berry,Berries,,7
193,0x00C1,Payapa Berry,Berries,,5
247,0x00F7,Spell Tag,Items,,6
93,0x005D,Heart Scale,Items,,4
218,0x00DA,Soothe Bell,Items,,6
474,0x01DA,Clear Bell,Key items,,7
235,0x00EB,Dragon Scale,,Let's Go,7
495,0x01EF,Heavy Ball,Poké Balls,"HeartGold, SoulSilver",4
729,0x02D9,Meteorite,,Let's Go,7
235,0x00EB,Dragon Scale,Items,,4
19,0x13,Super Potion,,,1
62,0x003E,X Sp. Def,Items,,5
790,0x0316,Dragonium Z,,Let's Go,7
71,0x47,Silver Wing,Key items,,2
431,0x01AF,Poké Radar,Key items,,6
548,0x0224,Battle CD 15,,XD,3
601,0x0259,X Sp. Def 3,Items,,6
524,0x020C,Data Card 20,,Let's Go,7
533,0x0215,Red ID Badge,Key items,Colosseum,3
389,0x0185,unknown,,Colosseum,3
526,0x020E,Data Card 22,Items,,7
513,0x0201,Data Card 09,Items,,5
587,0x024B,Relic Vase,Items,,7
612,0x0264,Item Drop,,Let's Go,7
165,0xA5,Moon Ball,Poké Balls,,2
345,0x0159,TM18,TMs and HMs,,6
390,0x0186,TM63,TMs and HMs,,4
566,0x0236,Muscle Wing,Medicine,,6
450,0x01C2,unknown,,Colosseum,3
192,0x00C0,DeepSeaTooth,Items,Colosseum,3
434,0x01B2,Seal Case,Key items,,6
692,0x02B4,TM98,TMs and HMs,,6
188,0x00BC,Yache Berry,Berries,,4
279,0x0117,Go-Goggles,Key items,,3
128,0x0080,unknown,,,6
56,0x0038,unknown,,,3
554,0x022A,Poison Gem,,Let's Go,7
239,0x00EF,Miracle Seed,Items,,5
501,0x01F5,Photo Album,Key items,,5
118,0x0076,unknown,,XD,3
472,0x01D8,Blue Card,,Let's Go,7
373,0x0175,unknown,,Colosseum,3
234,0xEA,TM42,TMs and HMs,,2
394,0x018A,TM67,TMs,,7
362,0x016A,TM35,,Let's Go,7
708,0x02C4,Lumiose Galette,Medicine,,7
571,0x023B,Battle CD 38,,XD,3
761,0x02F9,Steelixite,Items,"Omega Ruby, Alpha Sapphire",6
93,0x005D,Heart Scale,Items,,7
83,0x0053,Thunder Stone,Items,,7
501,0x01F5,Photo Album,,Let's Go,7
694,0x02B6,TM100,,Let's Go,7
28,0x001C,Revive,Medicine,,6
684,0x02AC,Latiasite,,Let's Go,7
527,0x020F,Data Card 23,Items,,5
218,0x00DA,Soothe Bell,Items,,7
211,0xD3,TM11,,,1
366,0x016E,TM39,TMs,,7
150,0x0096,Chesto Berry,Berries,,5
350,0x015E,TM23,TMs and HMs,,4
356,0x0164,Lift Key,Key items,"FireRed, LeefGreen, Emerald",3
4,0x0004,Poké Ball,Poké Balls,XD,3
317,0x013D,Wave Incense,Items,,5
86,0x0056,TinyMushroom,Items,,4
871,0x0367,???,,,7
411,0x019B,TM84,TMs and HMs,,4
350,0x015E,unknown,,XD,3
385,0x0181,TM58,TMs,,7
513,0x0201,Data Card 09,Items,,6
587,0x024B,Relic Vase,Items,,6
456,0x01C8,S.S. Ticket,Key items,,6
451,0x01C3,Suite Key,Key items,,5
448,0x01C0,unknown,,Colosseum,3
407,0x0197,TM80,TMs and HMs,,6
164,0x00A4,Razz Berry,Berries,,4
260,0x0104,Red Scarf,Items,,4
615,0x0267,Dire Hit 3,,Let's Go,7
132,0x84,Star Piece,Items,,2
57,0x0039,unknown,,Colosseum,3
44,0x2C,?????,,,1
239,0x00EF,Miracle Seed,Items,,6
883,0x0373,Misty Seed,,Let's Go,7
501,0x01F5,Photo Album,Key items,,6
13,0x000D,Dusk Ball,Poké Balls,,5
4,0x0004,Poké Ball,Items,,6
156,0x009C,Persim Berry,,Let's Go,7
741,0x02E5,Magma Suit,,Let's Go,7
228,0x00E4,Smoke Ball,Items,,7
103,0x67,なかよしバッヂ (FriendshipBadge - D),,,1
70,0x0046,Zinc,Items,,3
68,0x0044,Rare Candy,Items,,3
211,0x00D3,Poison Barb,Items,Colosseum,3
592,0x0250,Dire Hit 2,Items,,5
83,0x0053,Thunder Stone,Items,,6
374,0x0176,TM47,,Let's Go,7
905,0x0389,Flying Memory,,Let's Go,7
258,0x0102,Thick Club,Items,,4
662,0x0296,Mewtwonite X,Items,,6
247,0x00F7,Spell Tag,Items,,4
28,0x001C,Revive,Medicine,,5
176,0x00B0,unknown,,,3
715,0x02CB,Fairy Gem,,Let's Go,7
10,0x000A,Timer Ball,Items,,6
150,0x0096,Chesto Berry,Berries,,6
296,0x0128,TM08,TMs and HMs,,3
235,0x00EB,Dragon Scale,Items,,6
317,0x013D,Wave Incense,Items,,4
186,0xBA,Morph Mail,Items,,2
954,0x03BA,Roto Encounter,,Let's Go,7
720,0x02D0,Wailmer Pail,Key items,"Omega Ruby, Alpha Sapphire",6
345,0x0159,TM18,TMs,,7
303,0x012F,Fist Plate,,Let's Go,7
407,0x0197,TM80,,Let's Go,7
411,0x019B,TM84,TMs and HMs,,5
852,0x0354,Big Malasada,Medicine,,7
466,0x01D2,Gracidea,Key items,,5
598,0x0256,X Accuracy 2,,Let's Go,7
1038,0x040E,Electabuzz Candy,,Let's Go,7
164,0x00A4,Razz Berry,Berries,,5
72,0x0048,Red Shard,Items,,5
188,0x00BC,Yache Berry,Berries,,6
259,0x0103,Mach Bike,Key items,,3
104,0x0068,Big Mushroom,Items,Colosseum,3
1011,0x03F3,Magnemite Candy,,Let's Go,7
461,0x01CD,Coupon 2,,Let's Go,7
195,0x00C3,Charti Berry,Berries,,7
137,0x0089,Greet Mail,Items,,7
887,0x0377,Marble,,Let's Go,7
323,0x0143,Magmarizer,Items,,4
13,0x000D,Dusk Ball,Poké Balls,,4
228,0x00E4,Smoke Ball,Items,,4
260,0x0104,Red Scarf,Items,,7
464,0x01D0,SecretPotion,Key items,,5
520,0x0208,DNA Sample,Key items,Colosseum,3
154,0x009A,Leppa Berry,Berries,,7
170,0x00AA,Salac Berry,Berries,XD,3
11,0x000B,Luxury Ball,Poké Balls,Colosseum,3
318,0x013E,TM30,TMs and HMs,Colosseum,3
34,0x22,Leaf Stone,Items,,2
34,0x22,Water Stone,,,1
420,0x01A4,HM01,TMs and HMs,,5
109,0x006D,Star Piece,Items,Colosseum,3
163,0x00A3,Spelon Berry,Berries,Colosseum,3
331,0x014B,TM04,TMs and HMs,,4
379,0x017B,TM52,TMs and HMs,,5
93,0x005D,Heart Scale,Items,,5
662,0x0296,Mewtwonite X,Items,,7
362,0x016A,TM35,TMs and HMs,,6
295,0x0127,Shed Shell,Items,,6
513,0x0201,Data Card 09,Items,,7
83,0x0053,Super Repel,Items,Colosseum,3
527,0x020F,Data Card 23,Items,,7
233,0x00E9,unknown,,XD,3
604,0x025C,X Accuracy 3,,Let's Go,7
159,0x009F,Cornn Berry,Berries,Colosseum,3
235,0x00EB,Dragon Scale,Items,,5
541,0x021D,Battle CD 08,,XD,3
197,0x00C5,Haban Berry,Berries,,4
357,0x0165,unknown,,Colosseum,3
100,0x0064,Claw Fossil,Items,,4
98,0x0062,Gooey Mulch,Items,,6
243,0x00F3,unknown,,,3
2,0x02,Ultra Ball,,,1
466,0x01D2,Gracidea,Key items,,6
407,0x0197,TM80,TMs and HMs,,4
512,0x0200,Data Card 08,Items,,7
387,0x0183,TM60,TMs,,7
692,0x02B4,TM98,,Let's Go,7
418,0x01A2,unknown,,Colosseum,3
434,0x01B2,Seal Case,Key items,,5
164,0x00A4,Razz Berry,Berries,,6
95,0x005F,Fire Stone,Items,XD,3
72,0x0048,Red Shard,Items,,4
26,0x1A,HP Up,Items,,2
603,0x025B,X Attack 3,Items,,6
188,0x00BC,Yache Berry,Berries,,5
484,0x01E4,Mystery Egg,Key items,,6
70,0x46,Oak's Parcel,,,1
137,0x0089,Greet Mail,Items,,6
43,0x2B,Secret Key,,,1
271,0x010F,Power Herb,Items,,7
464,0x01D0,SecretPotion,Key items,,4
367,0x016F,unknown,,XD,3
9,0x0009,Repeat Ball,Poké Balls,,5
708,0x02C4,Lumiose Galette,Medicine,,6
665,0x0299,Medichamite,Items,,6
35,0x0023,Energy Root,Medicine,,4
379,0x017B,TM52,TMs and HMs,,6
922,0x039A,Lunalium Z,,Let's Go,7
468,0x01D4,unknown,,XD,3
235,0x00EB,unknown,,,3
344,0x0158,TM17,TMs,,7
503,0x01F7,Tidal Bell,Key items,,7
28,0x001C,Revive,Medicine,,7
819,0x0333,Rockium Z,,Let's Go,7
217,0x00D9,Silk Scarf,Items,XD,3
510,0x01FE,Card Key,Key items,Colosseum,3
90,0x005A,unknown,,XD,3
197,0x00C5,Haban Berry,Berries,,5
321,0x0141,Protector,Items,,6
100,0x0064,Claw Fossil,Items,,5
139,0x008B,Oran Berry,Berries,Colosseum,3
824,0x0338,Fairium Z,Z-Crystals,,7
3,0x0003,Great Ball,Poké Balls,XD,3
454,0x01C6,Member Card,Key items,,6
42,0x002A,Black Flute,Items,,3
98,0x0062,Gooey Mulch,Items,,5
466,0x01D2,Gracidea,Key items,,7
747,0x02EB,Mega Anchor,,Let's Go,7
32,0x0020,Heal Powder,Items,,3
54,0x0036,unknown,,Colosseum,3
288,0x0120,Sticky Barb,Items,,5
100,0x0064,unknown,,,3
260,0x0104,Red Scarf,Items,,5
249,0x00F9,unknown,,Colosseum,3
164,0x00A4,Razz Berry,Berries,,7
377,0x0179,unknown,,XD,3
744,0x02E8,Mega Bracelet,Key items,,7
603,0x025B,X Attack 3,Items,,7
62,0x003E,X Sp. Def,,Let's Go,7
839,0x0347,???,,,7
49,0x0031,Blue Shard,Items,,3
466,0x01D2,Gracidea,,Let's Go,7
465,0x01D1,Vs. Recorder,Key items,,7
471,0x01D7,Dowsing MCHN,Key items,,5
299,0x012B,TM11,TMs and HMs,,3
318,0x013E,Rose Incense,Items,,4
38,0x0026,Lava Cookie,Items,XD,3
173,0x00AD,Lansat Berry,Berries,,3
138,0x8A,Charcoal,Items,,2
255,0x00FF,Blue Scarf,Items,,3
607,0x025F,X Sp. Def 6,Items,,6
173,0xAD,Berry,Items,,2
204,0x00CC,Petaya Berry,Berries,,4
733,0x02DD,Key to Room 6,,Let's Go,7
216,0xD8,TM25,TMs and HMs,,2
369,0x0171,Tea,Key items,"FireRed, LeefGreen, Emerald",3
722,0x02D2,Soot Sack,Key items,,7
463,0x01CF,unknown,,XD,3
560,0x0230,Ghost Gem,Items,,7
160,0x00A0,Magost Berry,Berries,,3
235,0x00EB,Dragon Scale,Items,,7
316,0x013C,Full Incense,Items,,5
31,0x001F,Soda Pop,Medicine,Let's Go,7
68,0x44,X Special,,,1
831,0x033F,Aloraichium Z,Z-Crystals,,7
197,0x00C5,Haban Berry,Berries,,6
321,0x0141,Protector,Items,,7
474,0x01DA,Clear Bell,Key items,"HeartGold, SoulSilver",4
540,0x021C,Rocky Helmet,Items,,7
370,0x0172,MysticTicket,Key items,"FireRed, LeefGreen, Emerald",3
182,0x00B6,Durin Berry,Berries,,6
566,0x0236,Muscle Wing,Medicine,,7
907,0x038B,Ground Memory,,Let's Go,7
14,0x000E,Heal Ball,Poké Balls,,4
452,0x01C4,Oak's Letter,,Let's Go,7
288,0x0120,Sticky Barb,Items,,6
299,0x012B,TM11,TMs and HMs,Colosseum,3
160,0x00A0,Magost Berry,Berries,XD,3
415,0x019F,TM88,,Let's Go,7
327,0x0147,TM39,TMs and HMs,Colosseum,3
377,0x0179,TM50,,Let's Go,7
350,0x015E,Poké Flute,Key items,"FireRed, LeefGreen, Emerald",3
276,0x0114,Zoom Lens,Items,,6
160,0xA0,Lure Ball,Poké Balls,,2
465,0x01D1,Vs. Recorder,Key items,,6
225,0x00E1,Stick,Items,Colosseum,3
318,0x013E,Rose Incense,Items,,7
323,0x0143,Magmarizer,Items,,7
141,0x008D,Inquiry Mail,,Let's Go,7
110,0x006E,Oval Stone,,Let's Go,7
607,0x025F,X Sp. Def 6,Items,,5
915,0x0393,Electric Memory,Items,,7
58,0x003A,unknown,,XD,3
305,0x0131,TM17,TMs and HMs,,3
55,0x0037,unknown,,,3
474,0x01DA,Clear Bell,Key items,,5
437,0x01B5,Pal Pad,Key items,,5
243,0x00F3,unknown,,Colosseum,3
222,0x00DE,SilverPowder,Items,,4
560,0x0230,Ghost Gem,Items,,6
277,0x0115,unknown,,XD,3
1022,0x03FE,Exeggcute Candy,,Let's Go,7
503,0x01F7,Tidal Bell,Key items,,5
316,0x013C,Full Incense,Items,,4
375,0x0177,TM48,,Let's Go,7
407,0x0197,unknown,,Colosseum,3
37,0x25,Poké Doll,Items,,2
86,0x0056,TinyMushroom,Items,,5
1039,0x040F,Pinsir Candy,,Let's Go,7
351,0x015F,Secret Key,Key items,"FireRed, LeefGreen, Emerald",3
540,0x021C,Rocky Helmet,Items,,6
100,0x0064,Claw Fossil,Items,,7
27,0x001B,Soda Pop,Items,,3
182,0x00B6,Durin Berry,Berries,,7
250,0x00FA,unknown,,XD,3
527,0x020F,Data Card 23,,Let's Go,7
112,0x0070,unknown,,XD,3
112,0x70,Everstone,Items,,2
587,0x024B,Relic Vase,Items,,5
321,0x0141,TM33,TMs and HMs,Colosseum,3
