ID,Hex,Name,Pokcet,Game,Gen
205,0x00CD,Miracle Seed,Items pocket,Colo,3
122,0x7A,Energy Root,Items pocket,,2
587,0x024B,Relic Vase,Items pocket,,5
822,0x0336,Darkinium Z,Z-Crystals pocket,,7
67,0x0043,Red Flute,Items pocket,,7
775,0x0307,Eon Flute,Key items pocket,"Omega Ruby, Alpha Sapphire",6
745,0x02E9,Mega Pendant,Key items pocket,,7
598,0x0256,X Accuracy 2,Items pocket,,7
256,0x0100,Lucky Punch,Unknown pocket,LG,7
296,0x0128,TM08,TMs and HMs pocket,XD,3
478,0x01DE,Red Scale,Unknown pocket,LG,7
165,0x00A5,Watmel Berry,Berries pocket,Colo,3
74,0x4A,Lift Key,,,1
293,0x0125,TM05,TMs and HMs pocket,,3
210,0xD2,TM19,TMs and HMs pocket,,2
555,0x022B,Battle CD 22,Unknown pocket,XD,3
280,0x0118,Meteorite,Key items pocket,,3
304,0x0130,TM16,TMs and HMs pocket,XD,3
949,0x03B5,Roto Hatch,Unknown pocket,LG,7
749,0x02ED,Mega Tiara,Key items pocket,"Omega Ruby, Alpha Sapphire",6
60,0x003C,unknown,Unknown pocket,XD,3
26,0x001A,Fresh Water,Items pocket,XD,3
30,0x1E,Repel,,,1
871,0x0367,???,Unknown pocket,LG,7
573,0x023D,Plume Fossil,Unknown pocket,LG,7
59,0x003B,unknown,Unknown pocket,XD,3
214,0x00D6,White Herb,Items pocket,,4
493,0x01ED,Level Ball,Poké Balls pocket,"HeartGold, SoulSilver",4
3,0x0003,Great Ball,Items pocket,,7
309,0x0135,Stone Plate,Items pocket,,4
168,0x00A8,Pinap Berry,Unknown pocket,LG,7
171,0x00AB,Petaya Berry,Berries pocket,Colo,3
571,0x023B,Pretty Wing,Items pocket,,6
417,0x01A1,TM90,TMs and HMs pocket,,5
389,0x0185,TM62,TMs and HMs pocket,,4
62,0x003E,unknown,Unknown pocket,XD,3
366,0x016E,unknown,Unknown pocket,XD,3
128,0x0080,unknown,Unknown pocket,Colo,3
299,0x012B,TM11,TMs and HMs pocket,XD,3
489,0x01E9,Pnk Apricorn,Items pocket,,5
114,0x0072,unknown,Unknown pocket,,3
19,0x0013,Burn Heal,Medicine pocket,LG,7
205,0xCD,TM14,TMs and HMs pocket,,2
159,0x009F,Cornn Berry,Berries pocket,Colo,3
81,0x0051,Moon Stone,Items pocket,,7
343,0x0157,HM05,TMs and HMs pocket,,3
617,0x0269,Dark Stone,Unknown pocket,LG,7
629,0x0275,DNA Splicers,Key items pocket,,6
901,0x0385,Super Lure,Unknown pocket,LG,7
876,0x036C,???,Unknown pocket,,7
16,0x0010,Cherish Ball,Items pocket,,6
800,0x0320,Primarium Z,Unknown pocket,LG,7
672,0x02A0,Aerodactylite,Unknown pocket,LG,7
700,0x02BC,Elevator Key,Key items pocket,,7
491,0x01EB,Black Apricorn,Items pocket,,6
219,0x00DB,Mental Herb,Items pocket,,7
160,0x00A0,Wiki Berry,Berries pocket,,7
423,0x01A7,unknown,Unknown pocket,Colo,3
232,0xE8,TM32,,,1
166,0x00A6,Durin Berry,Berries pocket,Colo,3
241,0x00F1,unknown,Unknown pocket,XD,3
609,0x0261,X Attack 6,Unknown pocket,LG,7
885,0x0375,Stretchy Spring,Unknown pocket,LG,7
246,0x00F6,Never-Melt Ice,Items pocket,,6
8,0x08,Safari Ball,,,1
160,0x00A0,Magost Berry,Berries pocket,,3
522,0x020A,Data Card 18,Items pocket,"HeartGold, SoulSilver",4
309,0x0135,Stone Plate,Items pocket,,5
77,0x004D,X Speed,Items pocket,XD,3
511,0x01FF,Down St. Key,Key items pocket,Colo,3
264,0x0108,Super Rod,Key items pocket,,3
571,0x023B,Pretty Wing,Items pocket,,5
537,0x0219,Prism Scale,Items pocket,,5
147,0x0093,Iapapa Berry,Berries pocket,,3
544,0x0220,Binding Band,Unknown pocket,LG,7
296,0x0128,Big Root,Unknown pocket,LG,7
133,0x0085,???,Unknown pocket,,7
114,0x0072,unknown,Unknown pocket,,6
633,0x0279,Plasma Card,Unknown pocket,LG,7
226,0x00E2,unknown,Unknown pocket,Colo,3
921,0x0399,Solganium Z,Z-Crystals pocket,"Ultra Sun, Ultra Moon",7
268,0x010C,Wailmer Pail,Key items pocket,,3
786,0x0312,Psychium Z,Unknown pocket,LG,7
81,0x0051,Moon Stone,Items pocket,,4
111,0x006F,Odd Keystone,Unknown pocket,LG,7
102,0x0066,unknown,Unknown pocket,,3
494,0x01EE,Lure Ball,Poké Balls pocket,"HeartGold, SoulSilver",4
131,0x0083,unknown,Unknown pocket,,4
95,0x005F,Growth Mulch,Items pocket,,6
629,0x0275,DNA Splicers,Key items pocket,,7
67,0x0043,Red Flute,Items pocket,,5
662,0x0296,Mewtwonite X,Unknown pocket,LG,7
239,0x00EF,unknown,Unknown pocket,,3
587,0x024B,Relic Vase,Items pocket,,7
69,0x45,Coin Case,,,1
308,0x0134,TM20,TMs and HMs pocket,XD,3
173,0x00AD,Grepa Berry,Unknown pocket,LG,7
580,0x0244,Balm Mushroom,Items pocket,,6
251,0x00FB,unknown,Unknown pocket,XD,3
621,0x026D,Xtransceiver,Key items pocket,,7
585,0x0249,Relic Silver,Items pocket,,5
194,0x00C2,Smoke Ball,Items pocket,Colo,3
95,0x005F,Fire Stone,Items pocket,Colo,3
309,0x0135,Stone Plate,Items pocket,,6
413,0x019D,unknown,Unknown pocket,Colo,3
632,0x0278,Shiny Charm,Key items pocket,,6
647,0x0287,Sachet,Items pocket,,7
254,0x00FE,Sea Incense,Unknown pocket,LG,7
503,0x01F7,Tidal Bell,Key items pocket,"HeartGold, SoulSilver",4
537,0x0219,Prism Scale,Items pocket,,6
198,0xC6,HM03,,,1
87,0x0057,unknown,Unknown pocket,,3
266,0x010A,Muscle Band,Unknown pocket,LG,7
194,0xC2,TM04,TMs and HMs pocket,,2
550,0x0226,Battle CD 17,Unknown pocket,XD,3
525,0x020D,Data Card 21,Items pocket,,5
480,0x01E0,Pass,Key items pocket,,5
81,0x0051,Moon Stone,Items pocket,,5
199,0xC7,TM08,TMs and HMs pocket,,2
604,0x025C,X Accuracy 3,Items pocket,,7
67,0x0043,Calcium,Items pocket,XD,3
781,0x030D,Icium Z,Unknown pocket,LG,7
717,0x02CD,Mega Glove,Key items pocket,,7
328,0x0148,TM01,Unknown pocket,LG,7
100,0x0064,Claw Fossil,Unknown pocket,LG,7
74,0x004A,Yellow Shard,Unknown pocket,LG,7
432,0x01B0,unknown,Unknown pocket,XD,3
594,0x0252,X Sp. Atk 2,Items pocket,,7
580,0x0244,Balm Mushroom,Items pocket,,7
5,0x05,Town Map,,,1
577,0x0241,Poké Toy,Unknown pocket,LG,7
133,0x0085,???,Unknown pocket,LG,7
718,0x02CE,Mach Bike,Unknown pocket,LG,7
621,0x026D,Xtransceiver,Key items pocket,,6
493,0x01ED,unknown,Unknown pocket,Colo,3
299,0x012B,TM11,TMs and HMs pocket,,3
65,0x41,Elixer,Items pocket,,2
758,0x02F6,Metagrossite,Unknown pocket,LG,7
309,0x0135,Stone Plate,Items pocket,,7
617,0x0269,Dark Stone,Key items pocket,,7
735,0x02DF,Devon Scope,Unknown pocket,LG,7
96,0x0060,Damp Mulch,Items pocket,,5
474,0x01DA,unknown,Unknown pocket,XD,3
196,0x00C4,Focus Band,Items pocket,XD,3
208,0xD0,TM17,TMs and HMs pocket,,2
420,0x01A4,unknown,Unknown pocket,XD,3
181,0x00B5,Watmel Berry,Berries pocket,,7
476,0x01DC,unknown,Unknown pocket,XD,3
213,0x00D5,Spell Tag,Items pocket,XD,3
537,0x0219,Prism Scale,Items pocket,,7
114,0x0072,unknown,Unknown pocket,,4
260,0x0104,unknown,Unknown pocket,Colo,3
12,0x0C,Awakening,Items pocket,,2
525,0x020D,Data Card 21,Items pocket,,6
82,0x0052,Fire Stone,Unknown pocket,LG,7
315,0x013B,Rock Incense,Items pocket,,4
690,0x02B2,TM96,TMs and HMs pocket,,6
717,0x02CD,Mega Glove,Key items pocket,,6
872,0x0368,Secret Key,Unknown pocket,LG,7
494,0x01EE,unknown,Unknown pocket,Colo,3
795,0x031B,Bottle Cap,Items pocket,,7
32,0x20,Rare Candy,Items pocket,,2
36,0x0024,Heal Powder,Medicine pocket,,4
255,0x00FF,Lax Incense,Items pocket,,6
490,0x01EA,Wht Apricorn,Items pocket,"HeartGold, SoulSilver",4
594,0x0252,X Sp. Atk 2,Items pocket,,6
470,0x01D6,Berry Pots,Key items pocket,,6
275,0x0113,Focus Sash,Unknown pocket,LG,7
124,0x007C,???,Unknown pocket,,7
333,0x014D,TM06,TMs and HMs pocket,,6
274,0x0112,Quick Powder,Items pocket,,4
861,0x035D,Silver Razz Berry,Unknown pocket,LG,7
337,0x0151,TM10,TMs and HMs pocket,,5
317,0x013D,Wave Incense,Items pocket,,6
356,0x0164,TM29,TMs pocket,,7
153,0x0099,Pomeg Berry,Berries pocket,,3
524,0x020C,Data Card 20,Items pocket,"HeartGold, SoulSilver",4
317,0x013D,TM29,TMs and HMs pocket,Colo,3
585,0x0249,Relic Silver,Items pocket,,7
258,0x0102,Yellow Scarf,Items pocket,,3
608,0x0260,X Defense 6,Unknown pocket,LG,7
24,0x18,RainbowBadge,,,1
182,0xB6,Litebluemail,Items pocket,,2
876,0x036C,Card Key,Unknown pocket,LG,7
513,0x0201,Joy Scent,Unknown pocket,XD,3
617,0x0269,Dark Stone,Key items pocket,,6
52,0x0034,unknown,Unknown pocket,Colo,3
503,0x01F7,F-Disk,Key items pocket,Colo,3
498,0x01F2,unknown,Unknown pocket,Colo,3
414,0x019E,TM87,TMs and HMs pocket,,6
177,0x00B1,Rabuta Berry,Berries pocket,,4
25,0x0019,Hyper Potion,Medicine pocket,LG,7
863,0x035F,???,Unknown pocket,,7
305,0x0131,TM17,TMs and HMs pocket,XD,3
579,0x0243,Dragon Skull,Key items pocket,,7
135,0x0087,Adamant Orb,Items pocket,,5
214,0x00D6,TwistedSpoon,Items pocket,,3
46,0x002E,Shoal Salt,Items pocket,XD,3
514,0x0202,Data Card 10,Items pocket,"HeartGold, SoulSilver",4
525,0x020D,Data Card 21,Items pocket,,7
335,0x014F,TM47,TMs and HMs pocket,,3
371,0x0173,TM44,TMs pocket,,7
168,0x00A8,Pinap Berry,Berries pocket,,5
544,0x0220,Binding Band,Items pocket,,5
238,0x00EE,Hard Stone,Items pocket,,7
161,0x00A1,Rabuta Berry,Berries pocket,XD,3
82,0x0052,unknown,Unknown pocket,Colo,3
394,0x018A,unknown,Unknown pocket,Colo,3
18,0x0012,Antidote,Medicine pocket,LG,7
98,0x0062,Gooey Mulch,Items pocket,,6
27,0x001B,Soda Pop,Items pocket,,3
506,0x01FA,ID Card,Key items pocket,XD,3
93,0x005D,Sun Stone,Items pocket,XD,3
255,0x00FF,Lax Incense,Items pocket,,7
470,0x01D6,Berry Pots,Key items pocket,,5
52,0x0034,Zinc,Unknown pocket,LG,7
274,0x0112,Quick Powder,Items pocket,,7
436,0x01B4,unknown,Unknown pocket,XD,3
13,0x000D,Potion,Items pocket,Colo,3
337,0x0151,TM10,TMs and HMs pocket,,4
509,0x01FD,Data Card 05,Items pocket,,5
317,0x013D,Wave Incense,Items pocket,,7
179,0xB3,Teru-sama,Items pocket,,2
956,0x03BC,Roto HP Restore,Unknown pocket,LG,7
390,0x0186,TM63,Unknown pocket,LG,7
585,0x0249,Relic Silver,Items pocket,,6
102,0x0066,Dome Fossil,Items pocket,,4
449,0x01C1,Poffin Case,Key items pocket,,5
64,0x0040,Fluffy Tail,Battle items pocket,,4
597,0x0255,X Attack 2,Items pocket,,5
259,0x0103,Mach Bike,Key items pocket,,3
742,0x02E6,Aqua Suit,Key items pocket,"Omega Ruby, Alpha Sapphire",6
489,0x01E9,Pink Apricorn,Items pocket,,7
181,0x00B5,Watmel Berry,Berries pocket,,5
417,0x01A1,TM90,TMs and HMs pocket,,6
749,0x02ED,Mega Tiara,Key items pocket,,7
627,0x0273,Medal Box,Key items pocket,"Black 2, White 2",5
94,0x005E,Honey,Items pocket,,7
887,0x0377,Marble,Unknown pocket,LG,7
626,0x0272,Xtransceiver,Unknown pocket,LG,7
521,0x0209,Data Card 17,Items pocket,"HeartGold, SoulSilver",4
135,0x0087,Adamant Orb,Items pocket,,6
523,0x020B,Data Card 19,Items pocket,,7
517,0x0205,Moon Shard,Key items pocket,XD,3
515,0x0203,DNA Sample,Key items pocket,Colo,3
822,0x0336,Darkinium Z,Unknown pocket,LG,7
9,0x0009,Repeat Ball,Poké Balls pocket,Colo,3
36,0x0024,Heal Powder,Medicine pocket,,6
635,0x027B,Colress Machine,Key items pocket,,6
16,0x0010,Ice Heal,Items pocket,,3
902,0x0386,Max Lure,Unknown pocket,LG,7
466,0x01D2,unknown,Unknown pocket,Colo,3
274,0x0112,Quick Powder,Items pocket,,6
317,0x013D,Wave Incense,Items pocket,,4
94,0x005E,Honey,Unknown pocket,LG,7
509,0x01FD,Data Card 05,Items pocket,,6
92,0x5C,7F (G),,,1
449,0x01C1,Poffin Case,Key items pocket,,4
536,0x0218,Ylw ID Badge,Key items pocket,Colo,3
597,0x0255,X Attack 2,Items pocket,,6
226,0x00E2,DeepSeaTooth,Items pocket,,5
386,0x0182,unknown,Unknown pocket,XD,3
191,0x00BF,Soul Dew,Items pocket,,3
45,0x2D,Bike Voucher,,,1
302,0x012E,Icicle Plate,Unknown pocket,LG,7
94,0x005E,Honey,Items pocket,,6
317,0x013D,TM29,TMs and HMs pocket,,3
448,0x01C0,Sprayduck,Unknown pocket,LG,7
908,0x038C,Rock Memory,Items pocket,,7
579,0x0243,Dragon Skull,Key items pocket,,5
58,0x003A,X Defense,Battle items pocket,,4
168,0x00A8,Pinap Berry,Berries pocket,,7
555,0x022B,Ground Gem,Items pocket,,6
523,0x020B,Data Card 19,Items pocket,,6
177,0x00B1,Rabuta Berry,Unknown pocket,LG,7
761,0x02F9,Steelixite,Unknown pocket,LG,7
198,0x00C6,Scope Lens,Items pocket,,3
635,0x027B,Colress Machine,Key items pocket,,7
958,0x03BE,Roto Boost,Unknown pocket,LG,7
664,0x0298,Blazikenite,Items pocket,,7
204,0xCC,TM04,,,1
484,0x01E4,Mystery Egg,Key items pocket,,5
761,0x02F9,Steelixite,Items pocket,,7
78,0x004E,X Accuracy,Items pocket,XD,3
95,0x005F,Growth Mulch,Items pocket,,7
932,0x03A4,Kommonium Z,Z-Crystals pocket,"Ultra Sun, Ultra Moon",7
641,0x0281,Holo Caster,Unknown pocket,LG,7
98,0x0062,Gooey Mulch,Items pocket,,4
470,0x01D6,Berry Pots,Key items pocket,,7
952,0x03B8,Roto Exp. Points,Unknown pocket,LG,7
255,0x00FF,Lax Incense,Items pocket,,5
36,0x0024,Heal Powder,Medicine pocket,,5
364,0x016C,TM37,TMs and HMs pocket,,5
831,0x033F,Aloraichium Z,Z-Crystals pocket,,7
158,0x9E,Flower Mail,Items pocket,,2
6,0x0006,Net Ball,Poké Balls pocket,,5
333,0x014D,TM06,TMs and HMs pocket,,5
317,0x013D,Wave Incense,Items pocket,,5
199,0x00C7,Metal Coat,Items pocket,Colo,3
724,0x02D4,Pokéblock Kit,Unknown pocket,LG,7
768,0x0300,Lopunnite,Items pocket,,7
97,0x0061,Water Stone,Items pocket,XD,3
3,0x0003,Great Ball,Items pocket,,6
295,0x0127,TM07,TMs and HMs pocket,Colo,3
226,0x00E2,DeepSeaTooth,Items pocket,,4
414,0x019E,TM87,TMs and HMs pocket,,5
94,0x005E,Honey,Items pocket,,5
357,0x0165,TM30,TMs and HMs pocket,,6
131,0x0083,Fab Mail,Items pocket,,3
579,0x0243,Dragon Skull,Key items pocket,,6
685,0x02AD,Latiosite,Items pocket,,7
555,0x022B,Ground Gem,Items pocket,,5
43,0x002B,Berry Juice,Medicine pocket,LG,7
379,0x017B,TM52,TMs and HMs pocket,,6
168,0x00A8,Pinap Berry,Berries pocket,,4
481,0x01E1,Machine Part,Key items pocket,"HeartGold, SoulSilver",4
664,0x0298,Blazikenite,Items pocket,,6
434,0x01B2,unknown,Unknown pocket,XD,3
307,0x0133,Mind Plate,Unknown pocket,LG,7
82,0x0052,Fire Stone,Items pocket,,4
423,0x01A7,HM04,Unknown pocket,LG,7
98,0x0062,Gooey Mulch,Items pocket,,7
171,0x00AB,Petaya Berry,Berries pocket,,3
243,0x00F3,Mystic Water,Unknown pocket,LG,7
227,0x00E3,Deep Sea Scale,Unknown pocket,LG,7
21,0x0015,Awakening,Medicine pocket,LG,7
364,0x016C,TM37,TMs and HMs pocket,,6
25,0x0019,Hyper Potion,Medicine pocket,,5
398,0x018E,TM71,Unknown pocket,LG,7
219,0x00DB,Mental Herb,Items pocket,,6
405,0x0195,unknown,Unknown pocket,Colo,3
350,0x015E,unknown,Unknown pocket,Colo,3
330,0x014A,TM03,TMs pocket,,7
,,,,Colo,3
179,0x00B3,BrightPowder,Items pocket,Colo,3
176,0x00B0,unknown,Unknown pocket,XD,3
510,0x01FE,Data Card 06,Items pocket,,5
504,0x01F8,R-Disk,Key items pocket,Colo,3
471,0x01D7,Dowsing MCHN,Key items pocket,,5
302,0x012E,Icicle Plate,Items pocket,,4
50,0x0032,Yellow Shard,Items pocket,Colo,3
135,0x0087,Pecha Berry,Berries pocket,XD,3
357,0x0165,TM30,TMs and HMs pocket,,5
94,0x005E,Honey,Items pocket,,4
137,0x0089,Greet Mail,Items pocket,,7
104,0x0068,Armor Fossil,Unknown pocket,LG,7
432,0x01B0,Point Card,Unknown pocket,LG,7
845,0x034D,Sparkling Stone,Key items pocket,"Sun, Moon",7
262,0x0106,unknown,Unknown pocket,Colo,3
69,0x0045,PP Up,Items pocket,,3
238,0x00EE,Hard Stone,Items pocket,,6
180,0x00B4,Pamtre Berry,Berries pocket,,5
137,0x0089,Aspear Berry,Berries pocket,,3
437,0x01B5,unknown,Unknown pocket,XD,3
979,0x03D3,Charmander Candy,Unknown pocket,LG,7
356,0x0164,unknown,Unknown pocket,Colo,3
379,0x017B,TM52,TMs and HMs pocket,,5
890,0x037A,???,Unknown pocket,,7
276,0x0114,unknown,Unknown pocket,XD,3
182,0x00B6,Exp. Share,Items pocket,,3
8,0x0008,Nest Ball,Items pocket,,6
63,0x003F,HP Up,Items pocket,XD,3
507,0x01FB,Data Card 03,Unknown pocket,LG,7
39,0x0027,Max Ether,Medicine pocket,LG,7
95,0x005F,Growth Mulch,Items pocket,,5
36,0x0024,Heal Powder,Medicine pocket,,7
286,0x011E,Grip Claw,Items pocket,,6
863,0x035F,Silver Nanab Berry,Unknown pocket,LG,7
476,0x01DC,Basement Key,Key items pocket,,7
599,0x0257,X Speed 3,Unknown pocket,LG,7
0,0x0000,None,Unknown pocket,,4
36,0x0024,Elixir,Items pocket,XD,3
139,0x008B,Oran Berry,Berries pocket,,3
369,0x0171,TM42,TMs and HMs pocket,,4
6,0x0006,Net Ball,Poké Balls pocket,,3
666,0x029A,Houndoominite,Items pocket,,7
357,0x0165,Helix Fossil,Key items pocket,"FireRed, LeefGreen, Emerald",3
134,0x86,Pass,Key items pocket,,2
399,0x018F,TM72,TMs pocket,,7
312,0x0138,TM24,TMs and HMs pocket,,3
510,0x01FE,Data Card 06,Items pocket,,6
133,0x0085,unknown,Unknown pocket,,5
143,0x008F,Figy Berry,Berries pocket,Colo,3
490,0x01EA,Wht Apricorn,Items pocket,,5
996,0x03E4,Paras Candy,Unknown pocket,LG,7
357,0x0165,TM30,TMs and HMs pocket,,4
365,0x016D,Berry Pouch,Key items pocket,"FireRed, LeefGreen, Emerald",3
202,0xCA,TM02,,,1
550,0x0226,Electric Gem,Unknown pocket,LG,7
180,0x00B4,Pamtre Berry,Berries pocket,,6
548,0x0224,Fire Gem,Unknown pocket,LG,7
308,0x0134,Insect Plate,Unknown pocket,LG,7
379,0x017B,TM52,TMs and HMs pocket,,4
168,0x00A8,Pinap Berry,Berries pocket,,6
555,0x022B,Ground Gem,Items pocket,,7
34,0x0022,Ether,Items pocket,,3
640,0x0280,Assault Vest,Items pocket,,6
136,0x0088,Lustrous Orb,Unknown pocket,LG,7
56,0x0038,unknown,Unknown pocket,,3
2,0x0002,Ultra Ball,Unknown pocket,LG,7
182,0x00B6,Exp. Share,Items pocket,Colo,3
479,0x01DF,unknown,Unknown pocket,Colo,3
614,0x0266,Reset Urge,Unknown pocket,LG,7
915,0x0393,Electric Memory,Unknown pocket,LG,7
439,0x01B7,unknown,Unknown pocket,XD,3
218,0x00DA,Soothe Bell,Items pocket,,6
98,0x0062,Gooey Mulch,Items pocket,,5
286,0x011E,Grip Claw,Items pocket,,7
162,0x00A2,Aguav Berry,Unknown pocket,LG,7
325,0x0145,TM37,TMs and HMs pocket,,3
611,0x0263,Ability Urge,Unknown pocket,LG,7
615,0x0267,Dire Hit 3,Items pocket,,6
326,0x0146,Razor Claw,Items pocket,,7
476,0x01DC,Basement Key,Key items pocket,,6
0,0x0000,None,Unknown pocket,,5
364,0x016C,TM37,TMs and HMs pocket,,4
140,0x008C,Thanks Mail,Unknown pocket,LG,7
832,0x0340,Snorlium Z,Z-Crystals pocket,,7
409,0x0199,TM82,TMs and HMs pocket,,5
118,0x0076,Burn Drive,Unknown pocket,LG,7
276,0x0114,Zoom Lens,Items pocket,,4
498,0x01F2,unknown,Unknown pocket,XD,3
510,0x01FE,Data Card 06,Items pocket,,7
762,0x02FA,Pidgeotite,Unknown pocket,LG,7
329,0x0149,TM41,TMs and HMs pocket,Colo,3
133,0x0085,unknown,Unknown pocket,,6
200,0x00C8,Chilan Berry,Berries pocket,,4
96,0x0060,Damp Mulch,Items pocket,,4
102,0x0066,Dome Fossil,Items pocket,,7
34,0x0022,Energy Powder,Medicine pocket,,7
146,0x0092,Aguav Berry,Berries pocket,XD,3
414,0x019E,TM87,TMs and HMs pocket,,4
374,0x0176,TM47,TMs pocket,,7
68,0x0044,Black Flute,Items pocket,,7
159,0x009F,Figy Berry,Berries pocket,,6
67,0x0043,Red Flute,Unknown pocket,LG,7
180,0x00B4,Pamtre Berry,Berries pocket,,7
640,0x0280,Assault Vest,Items pocket,,7
51,0x0033,PP Up,Unknown pocket,LG,7
224,0xE0,TM24,,,1
18,0x0012,Antidote,Medicine pocket,,7
421,0x01A5,HM02,Unknown pocket,LG,7
615,0x0267,Dire Hit 3,Items pocket,,5
699,0x02BB,Discount Coupon,Unknown pocket,LG,7
476,0x01DC,Basement Key,Key items pocket,,5
369,0x0171,TM42,TMs and HMs pocket,,6
852,0x0354,Big Malasada,Medicine pocket,,7
215,0xD7,TM24,TMs and HMs pocket,,2
765,0x02FD,Prison Bottle,Key items pocket,"Omega Ruby, Alpha Sapphire",6
739,0x02E3,Contest Costume,Key items pocket,"Omega Ruby, Alpha Sapphire",6
242,0xF2,TM50,TMs and HMs pocket,,2
302,0x012E,Icicle Plate,Items pocket,,5
200,0x00C8,Chilan Berry,Berries pocket,,5
410,0x019A,TM83,Unknown pocket,LG,7
137,0x0089,Greet Mail,Items pocket,,6
461,0x01CD,Coupon 2,Unknown pocket,LG,7
127,0x007F,unknown,Unknown pocket,XD,3
680,0x02A8,Heracronite,Items pocket,,6
466,0x01D2,Gracidea,Unknown pocket,LG,7
153,0x0099,Aspear Berry,Berries pocket,,7
190,0x00BE,Kebia Berry,Berries pocket,,7
238,0x00EE,Hard Stone,Items pocket,,5
504,0x01F8,Gonzap's Key,Key items pocket,XD,3
159,0x009F,Figy Berry,Berries pocket,,5
535,0x0217,Blue Orb,Items pocket,"Omega Ruby, Alpha Sapphire",6
519,0x0207,Cry Analyzer,Key items pocket,XD,3
308,0x0134,Insect Plate,Items pocket,,4
255,0x00FF,Blue Scarf,Items pocket,Colo,3
180,0xB4,Brick Piece,Items pocket,,2
134,0x0086,Chesto Berry,Berries pocket,XD,3
940,0x03AC,Purple Petal,Key items pocket,"Ultra Sun, Ultra Moon",7
92,0x5C,Ylw Apricorn,Items pocket,,2
35,0x0023,Energy Root,Medicine pocket,,6
988,0x03DC,Sandshrew Candy,Unknown pocket,LG,7
545,0x0221,Battle CD 12,Unknown pocket,XD,3
513,0x0201,Data Card 09,Unknown pocket,LG,7
438,0x01B6,unknown,Unknown pocket,Colo,3
125,0x007D,Wood Mail,Items pocket,,3
164,0x00A4,Pamtre Berry,Berries pocket,XD,3
768,0x0300,Lopunnite,Unknown pocket,LG,7
369,0x0171,TM42,TMs and HMs pocket,,5
426,0x01AA,unknown,Unknown pocket,,5
658,0x0292,Ampharosite,Items pocket,,6
6,0x0006,Net Ball,Poké Balls pocket,,4
229,0xE5,TM29,,,1
167,0x00A7,Wepear Berry,Berries pocket,,5
78,0x4E,PRZCureBerry,Items pocket,,2
589,0x024D,Battle CD 56,Unknown pocket,XD,3
227,0x00E3,unknown,Unknown pocket,Colo,3
73,0x49,Quick Claw,Items pocket,,2
135,0x87,Teru-sama,Items pocket,,2
200,0x00C8,Chilan Berry,Berries pocket,,6
407,0x0197,TM80,TMs pocket,,7
285,0x011D,Storage Key,Key items pocket,,3
82,0x0052,unknown,Unknown pocket,,3
496,0x01F0,unknown,Unknown pocket,Colo,3
680,0x02A8,Heracronite,Items pocket,,7
246,0x00F6,Never-Melt Ice,Items pocket,,7
153,0x0099,Aspear Berry,Berries pocket,,6
212,0x00D4,Rowap Berry,Berries pocket,,6
528,0x0210,DNA Sample,Key items pocket,Colo,3
607,0x025F,X Sp. Def 6,Unknown pocket,LG,7
411,0x019B,unknown,Unknown pocket,XD,3
331,0x014B,TM04,Unknown pocket,LG,7
221,0x00DD,Lax Incense,Items pocket,Colo,3
575,0x023F,Battle CD 42,Unknown pocket,XD,3
203,0x00CB,Salac Berry,Unknown pocket,LG,7
602,0x025A,X Defense 3,Items pocket,,6
991,0x03DF,Clefairy Candy,Unknown pocket,LG,7
939,0x03AB,Yellow Petal,Unknown pocket,LG,7
308,0x0134,Insect Plate,Items pocket,,5
218,0x00DA,Soothe Bell,Items pocket,,5
25,0x0019,Hyper Potion,Medicine pocket,,6
326,0x0146,Razor Claw,Items pocket,,4
615,0x0267,Dire Hit 3,Items pocket,,7
409,0x0199,TM82,TMs and HMs pocket,,6
426,0x01AA,unknown,Unknown pocket,,6
479,0x01DF,Lost Item,Unknown pocket,LG,7
292,0x0124,Power Band,Items pocket,,6
301,0x012D,TM13,TMs and HMs pocket,,3
212,0x00D4,NeverMeltIce,Items pocket,XD,3
631,0x0277,Oval Charm,Unknown pocket,LG,7
375,0x0177,Magma Emblem,Key items pocket,Emerald,3
87,0x0057,unknown,Unknown pocket,XD,3
422,0x01A6,HM03,TMs and HMs pocket,,6
200,0x00C8,Chilan Berry,Berries pocket,,7
393,0x0189,TM66,TMs and HMs pocket,,6
339,0x0153,unknown,Unknown pocket,XD,3
811,0x032B,Grassium Z,Unknown pocket,LG,7
302,0x012E,Icicle Plate,Items pocket,,7
726,0x02D6,Eon Ticket,Key items pocket,,7
324,0x0144,Dubious Disc,Items pocket,,5
212,0x00D4,Rowap Berry,Berries pocket,,5
75,0x004B,Green Shard,Unknown pocket,LG,7
106,0x006A,Rare Bone,Items pocket,,4
233,0x00E9,Metal Coat,Items pocket,,7
745,0x02E9,Mega Pendant,Key items pocket,"Omega Ruby, Alpha Sapphire",6
210,0xD2,TM10,,,1
546,0x0222,Cell Battery,Unknown pocket,LG,7
291,0x0123,TM03,TMs and HMs pocket,,3
169,0x00A9,Ganlon Berry,Berries pocket,Colo,3
314,0x013A,Odd Incense,Unknown pocket,LG,7
126,0x007E,???,Unknown pocket,,7
747,0x02EB,Mega Anchor,Key items pocket,,7
602,0x025A,X Defense 3,Items pocket,,7
744,0x02E8,Mega Bracelet,Key items pocket,,7
308,0x0134,Insect Plate,Items pocket,,6
157,0x009D,Grepa Berry,Berries pocket,,3
25,0x0019,Hyper Potion,Medicine pocket,,7
